X1,X2,X4,X5,X6,X7,X8,X9,X10,X12,X13,X15,X16,X19,X25,X27,X28,X29,X32,X33,X34,X35,X41,X45,X47,X50,X52,X53,X55,X57,X59,X65
0.057689,0.08818,11.017,1048.6,0.003499,0.067216,10.34,0.45493,0.91182,0.88742,0.20049,352.88,1.0343,0.14775,0.66016,3.4119,4.5833,4.5316,113.35,3.2927,2.8283,0.21103,0.033478,0.50658,166.66,9.4632,0.3037,5.5082,11.017,0.063268,0.011125,0
0.19633,0.55802,2.1163,44.425,0.0,0.23899,0.79205,2.3382,0.44198,0.52987,0.10894,799.63,0.45646,0.10221,0.38731,9.1714,11.072,3.8633,78.022,4.6781,3.7812,0.22815,0.075744,0.99351,34.184,1.7106,0.21376,9.7196,3675.0,0.4442,0.0,0
0.10407,0.23306,3.221,99.511,0.43084,0.1325,3.0375,1.1196,0.70792,0.67013,0.11562,558.08,0.65403,0.1005,0.70792,1.1204,1.2092,4.2352,61.285,5.9558,0.56611,0.13194,0.050453,0.87975,36.668,2.7326,0.1679,1.9494,7547.1,0.14701,0.049923,0
0.038784,0.68714,1.2134,16.572,0.005964,0.038784,0.45531,0.82232,0.31286,0.11568,0.19045,1601.5,0.22791,0.047164,0.30283,5.9102,0.12063,3.9986,144.85,2.5199,1.2295,-0.022508,0.15884,1.0954,15.297,0.59203,0.39684,0.52742,713.24,0.12396,1.1247,0
0.11584,0.33048,2.509,52.273,0.17852,0.11328,1.9336,1.1106,0.639,0.34844,0.092411,898.51,0.40623,0.077973,0.639,0.90024,2.6611,4.822,90.713,4.0237,0.35633,0.11776,0.078316,0.38375,84.228,2.4681,0.24853,3.4663,32560.0,0.18128,0.008426,0
0.1181,0.56034,1.5644,17.022,0.1181,0.1523,0.73649,1.0839,0.41269,0.27179,0.08698,1004.8,0.36327,0.065078,0.41269,0.74944,2.5632,3.9714,94.724,3.8533,0.28878,0.16182,0.08646,0.55798,35.78,1.5644,0.25952,3.3446,2961.3,0.28618,0.0,0
0.069186,0.57553,1.3769,-11.098,0.18734,0.10215,0.37637,1.0488,0.21661,0.17748,0.057571,1822.4,0.20029,0.051016,0.21661,0.47381,1.0452,4.2867,110.03,3.3172,0.15717,0.090458,0.18267,1.0856,12.184,1.3769,0.30146,1.0437,4198.0,0.3194,0.0,0
-0.00727,0.99845,0.48857,-3019.8,-0.037212,-0.00426,-0.011166,0.71919,-0.011149,-0.004274,-0.035352,-144000.0,-0.002535,-0.059513,-0.011149,-2.7378,-0.99361,4.2829,3654.9,0.099865,-0.027294,-0.027252,-1.2862,-0.059252,449.9,0.48773,10.014,-0.021731,-9779.1,0.65205,-0.15499,0
0.061651,0.88945,1.9917,-19.663,0.0,0.075789,0.12428,1.4222,0.11055,0.15748,0.060849,3751.5,0.097295,0.05329,0.10825,1.6455,11.509,4.3372,132.92,2.746,1.4858,0.10063,0.29372,0.1286,132.41,1.0777,0.36416,2.6658,10374.0,0.5577,3.6925,0
0.069133,0.20495,2.881,19.177,0.016454,0.087837,2.9765,1.04,0.61002,0.50913,0.10113,597.81,0.61057,0.070988,0.61002,0.71623,0.6452,4.5225,52.93,6.8959,0.41577,0.085211,0.055,0.26407,80.317,2.4252,0.14501,1.2129,10807.0,0.11333,0.053152,0
0.34132,0.39491,2.0192,72.88,0.0,0.42148,1.5322,2.4058,0.60509,1.0673,0.17931,334.15,1.0923,0.1752,0.5763,,1.9866,3.2397,73.244,4.9833,4.9833,0.4378,0.030949,,0.0,2.0192,0.20067,2.9866,698.93,0.56409,0.0,0
0.16948,0.43533,2.7706,75.207,0.0,0.21864,1.2971,2.3358,0.56467,0.61605,0.097041,700.98,0.5207,0.093604,0.5284,71.22,37.671,3.9175,60.988,5.9848,4.8793,0.21176,0.064444,1.0091,28.861,2.2588,0.16709,33.851,5196.7,0.30013,0.0,0
0.07191,0.75637,1.152,-31.07,0.0,0.07191,0.32242,2.012,0.24387,0.095072,0.054387,2522.9,0.14467,0.03574,0.23906,3.1985,0.89346,3.6189,144.32,2.5291,2.5291,0.099086,0.17738,0.26182,52.405,1.152,0.3954,1.8953,478.0,0.29487,0.0,0
0.078455,0.63935,1.3263,-15.479,0.14364,0.097379,0.51033,1.081,0.32628,0.21271,0.083813,1635.9,0.22312,0.057213,0.32628,0.79283,0.38032,4.6972,106.12,3.4394,0.19526,0.12484,0.12356,0.365,49.827,0.94971,0.29075,0.83064,7439.0,0.24045,0.5564,0
0.037787,0.75857,1.0322,-80.485,0.0,0.049355,0.31827,1.7655,0.24143,0.079405,0.052921,2963.5,0.12317,0.027956,0.21751,3.0426,0.055851,3.9223,132.76,2.7493,2.2527,0.056608,0.24177,0.096766,83.408,0.84578,0.36373,0.6736,167.37,0.15651,0.5536,0
0.046517,0.28431,2.5801,84.004,0.14526,0.063559,2.3789,1.1159,0.67636,0.22355,0.077621,1165.3,0.31322,0.055399,0.67636,0.93716,1.6861,4.0856,100.94,3.616,0.33888,0.096348,0.076716,0.21826,75.665,2.5801,0.27655,2.5384,5470.7,0.068776,0.0,0
0.3351,0.58351,1.7212,30.707,0.066237,0.41571,0.71377,4.0656,0.41649,0.71549,0.10254,510.91,0.71441,0.10225,0.40134,-409.93,,3.8196,57.292,6.3709,6.3436,0.36402,0.051421,3.2684,10.11,1.7138,0.15696,,2765.6,0.80459,0.0,0
0.074772,0.41594,3.0767,-50.109,0.30823,0.088567,1.4042,0.70844,0.58406,0.49092,0.16917,1266.8,0.28814,0.12502,0.52974,5.4668,0.84207,5.015,144.2,2.5357,1.0998,0.25178,0.11227,0.59838,99.7,1.3345,0.39436,1.3127,3.0767,0.0,0.40327,0
-0.017262,0.18048,6.0461,239.57,0.0,0.35086,4.5406,0.66325,0.81952,2.6531,0.54803,181.24,2.0139,0.52899,0.79859,200.48,3.3293,3.9465,85.721,4.258,3.1199,0.10016,0.029573,-0.24737,45.232,4.4301,0.23485,4.0886,5900.0,-0.021063,0.0,0
0.006613,0.99991,2.936,-22.517,-0.014215,0.007671,9.3e-05,1.4173,9.3e-05,0.022929,0.009814,26239.0,0.013911,0.005412,-0.006631,4.446,36.468,3.8713,86.554,4.217,1.4109,0.006528,2.1652,0.009008,189.92,0.98233,0.23713,0.00524,4815.9,71.053,0.0,0
0.14899,0.56268,1.5264,-11.504,0.58417,0.18189,0.59419,1.2049,0.33434,0.32326,0.18234,1057.2,0.34524,0.17073,0.33434,2.1217,2.0995,4.6884,232.27,1.5714,0.3334,0.1876,0.09251,1.0989,55.967,1.5264,0.63636,2.3696,14455.0,0.44562,0.0,0
0.005923,0.9089,1.0922,-173.04,0.0,0.006653,0.10023,0.8208,0.091097,0.007338,0.014595,27693.0,0.01318,0.008106,0.08773,0.64229,8.5643,4.1718,438.68,0.83204,0.82997,0.066436,0.45523,0.013489,212.46,1.0895,1.2019,9.3321,1241.7,0.06502,0.024875,0
0.059094,0.74261,1.1946,-34.477,0.0,0.067785,0.3466,1.2066,0.25739,0.1278,0.062426,3598.4,0.10143,0.056177,0.097769,0.59347,0.28166,4.5751,166.45,2.1928,1.5661,0.043622,0.52748,0.3241,57.223,0.85319,0.45604,0.70246,3879.4,0.22959,0.66737,0
0.092481,0.38926,2.2293,13.542,0.21551,0.12426,1.4965,1.066,0.58254,0.38815,0.096105,753.4,0.48447,0.063324,0.58254,0.73228,1.3743,4.076,63.476,5.7502,0.3463,0.1348,0.064268,0.28408,64.549,1.8334,0.17391,2.0344,4688.0,0.15876,0.11866,0
0.090728,0.60425,1.3794,-34.794,0.24984,0.11264,0.47024,1.0595,0.28414,0.18815,0.078324,1651.9,0.22096,0.06608,0.28414,0.58545,1.3039,5.0098,135.82,2.6873,0.15588,0.094191,0.17265,0.2398,85.836,1.3667,0.37212,1.6313,23230.0,0.3193,0.019562,0
0.25628,0.50532,1.5138,4.7614,0.0,0.25628,0.97895,2.2369,0.49468,0.66457,0.13519,609.94,0.59842,0.11457,0.32037,12.152,0.47609,3.808,69.184,5.2758,4.0263,0.2023,0.052779,1.5049,30.551,1.1553,0.18954,1.1885,1273.5,0.51808,0.038915,0
0.30436,0.31855,2.3373,15.769,0.82208,0.37764,1.7019,1.1435,0.54213,1.1855,0.13491,284.38,1.2835,0.12461,0.54213,1.4627,1.6677,4.6001,43.871,8.3199,1.217,0.38766,0.025002,1.0324,40.6,2.3373,0.12019,2.1223,16964.0,0.56142,0.0,0
0.34759,0.22994,4.1371,86.275,0.0,0.43601,3.3491,2.6434,0.77006,1.8962,0.16748,189.58,1.9253,0.16495,0.74293,71.653,14.802,3.5665,37.771,9.6634,9.6634,0.42141,0.018044,1.9148,29.82,4.1371,0.10348,15.802,2658.4,0.45138,0.0,0
0.07506,0.38227,1.734,-50.041,0.4349,0.096393,1.6159,0.84041,0.61773,0.3689,0.14776,1123.6,0.32484,0.1147,0.46499,5.3102,0.35068,4.7869,142.3,2.58,1.7635,0.17016,0.09016,0.28266,143.77,1.1852,0.3876,1.1295,1.734,0.0,0.19584,0
0.092824,0.36815,1.6616,-36.018,0.20863,0.11576,1.6284,1.1103,0.59949,0.31444,0.10408,976.48,0.37379,0.087559,0.59949,1.0178,0.62726,4.3294,112.85,3.2345,0.32921,0.1212,0.084612,0.31114,91.449,1.6616,0.30917,1.5439,5199.6,0.15484,0.0,0
0.10562,0.20264,3.825,83.118,0.31082,0.1318,3.1427,1.1189,0.63683,0.68117,0.1209,429.39,0.85005,0.092509,0.63683,1.13,2.1028,3.7374,55.464,6.5809,0.71003,0.14388,0.036142,0.41126,73.619,3.6522,0.15196,2.45,2986.0,0.16585,0.014372,0
0.13243,0.16666,5.1757,38.735,0.000379,0.16537,5.0004,2.0204,0.83334,1.1662,0.09828,306.34,1.1915,0.081851,0.72298,82.46,2.2257,3.9078,27.905,13.08,11.13,0.16559,0.027972,0.33577,77.611,4.404,0.076453,3.1323,4788.5,0.15891,0.007442,0
0.12819,0.67274,2.1796,-25.14,0.25714,0.16614,0.44943,1.1946,0.30235,0.82839,0.17073,1164.8,0.31335,0.13456,0.30235,1.6625,0.42032,4.2309,70.826,5.1535,0.25542,0.17183,0.10216,0.41942,107.93,0.64979,0.19404,0.53717,4026.1,0.42399,1.5617,0
0.12707,0.27853,3.5467,8.9511,2.4e-05,0.12707,2.5903,1.7212,0.72147,0.54893,0.081522,724.52,0.50378,0.073825,0.50207,0.0,3.2932,3.961,72.581,5.0288,4.1795,0.00341,0.7008,0.56104,71.016,2.9476,0.19885,4.0304,5388.5,0.17612,0.018743,0
0.044544,0.63837,1.5873,-34.013,0.0742,0.049999,0.50593,1.0828,0.32297,0.11954,0.07676,3176.5,0.11491,0.052321,0.32297,0.77498,0.73093,4.8953,172.98,2.11,0.10714,0.068396,0.22875,0.15758,116.9,1.04,0.47393,0.96099,19305.0,0.13792,0.68151,0
0.080473,0.66107,1.0775,-32.951,0.0,0.099778,0.5127,2.2936,0.33893,0.16302,0.087795,1198.3,0.30461,0.043503,0.17127,15.255,0.13936,3.9517,100.72,3.6241,3.3555,0.075372,0.11954,0.34764,38.09,0.99766,0.27593,0.99546,424.49,0.23743,0.004643,0
0.098959,0.89948,1.0065,-120.43,0.0,0.098959,0.11176,2.191,0.10052,0.11003,0.048789,3071.3,0.11884,0.045166,0.099132,14.446,0.062039,4.3333,156.73,2.3288,2.3285,0.096583,0.2662,0.14138,121.98,1.0064,0.4294,1.0608,126.65,0.98443,0.0,0
-0.10761,0.58754,1.1537,-52.434,-0.3841,-0.10658,0.70201,2.9017,0.41246,-0.18172,-0.015449,-4783.9,-0.076298,-0.036729,-0.49171,-6.3872,0.27882,3.429,70.993,5.1414,5.1323,-0.11371,-0.55363,-0.20823,62.553,1.1517,0.1945,1.2756,242.1,-0.2609,0.0,0
1.577,0.46527,2.0819,40.906,0.0,1.577,1.1493,3.6792,0.53473,3.3894,0.43342,106.5,3.4274,0.42862,0.5331,67.697,16.053,3.1853,79.274,4.6043,4.6043,1.5369,0.009773,6.141,43.753,2.0819,0.21719,17.053,771.32,2.9491,0.0,0
0.21571,0.41622,2.6683,36.064,0.0,0.17794,1.4026,1.2989,0.58378,1.0851,0.19214,608.73,0.5996,0.13699,0.45984,5.8858,0.48645,4.4069,71.37,5.428,2.1386,0.46023,0.054758,1.1402,77.576,1.0513,0.18423,1.038,2.6683,0.36951,0.32467,0
0.036467,0.84979,0.86295,-119.99,0.061529,0.040194,0.16136,1.0229,0.13712,0.063128,0.052712,3749.4,0.09735,0.025611,0.13712,0.13688,-0.19368,4.5028,151.47,2.4097,0.024714,0.021001,0.43974,0.08949,96.942,0.64658,0.41498,0.30434,-2777.0,0.26595,1.5539,0
0.053448,0.41886,2.4396,14.155,0.0,0.063194,1.3874,2.4361,0.58114,0.27688,0.042406,1480.0,0.24663,0.025941,0.46492,1.5763,0.74137,3.889,35.43,10.302,5.6134,0.084804,0.11157,0.22572,36.759,1.3293,0.097069,1.3112,2544.5,0.091972,0.30589,0
0.091116,0.34083,2.0829,-15.855,0.37391,0.1194,1.8865,1.0453,0.64298,0.37631,0.059422,740.46,0.49294,0.04223,0.64298,0.47495,1.0133,4.3734,42.818,8.5245,0.37691,0.12846,0.063282,0.19964,61.591,1.9391,0.11731,1.8961,8117.4,0.14171,0.036615,0
0.23232,0.17193,4.3189,38.936,0.51329,0.29066,4.7734,1.1785,0.82068,1.6906,0.15513,191.64,1.9046,0.1377,0.82068,1.7422,2.2164,4.0131,35.036,10.418,1.815,0.31205,0.016203,0.61046,77.554,4.3189,0.095988,3.1876,5881.4,0.28309,0.0,0
0.072103,0.57093,1.0256,-113.37,0.072103,0.075754,0.70817,0.97632,0.40432,0.13269,0.082249,1907.4,0.19136,0.05703,0.40432,-0.20033,0.035306,4.1569,153.17,2.383,-0.04774,-0.027256,3.0066,0.32641,59.261,1.0256,0.41963,0.97557,210.0,0.17833,0.0,0
0.074207,1.3202,0.39461,-464.3,-0.1373,0.11743,-0.4054,0.9232,-0.53521,0.091429,0.17018,3305.3,0.11043,0.13708,-0.53521,1.8797,-1.5766,3.9446,505.21,0.72247,0.13212,0.17442,0.21404,0.19538,149.4,0.3839,1.3841,-1.0852,-6844.5,-0.13865,-0.066946,0
-0.12867,0.98675,0.58425,-703.25,-0.12867,-0.12867,0.013423,0.49743,0.013245,-0.19337,-0.93323,-3242.7,-0.11256,-1.0811,0.013245,-5.0257,-0.45256,4.0241,1015.0,0.35959,-0.12186,-0.12025,-0.31604,-0.83436,235.25,0.39396,2.7809,0.021668,-2924.0,-9.7143,24.264,0
-0.092024,0.96414,0.70792,-178.73,-0.90129,-0.092024,0.037196,1.311,0.035862,-0.10952,-0.028074,-9561.2,-0.038175,-0.070192,-0.99273,-0.82112,-0.60569,4.4379,224.23,1.6278,1.4186,-0.056679,-3.9274,-0.25989,94.495,0.61694,0.61433,0.088507,-6727.1,-2.5661,1.004,0
0.19183,0.14171,4.4422,60.185,0.45509,0.24386,6.0163,1.2708,0.85259,1.7208,0.22161,179.55,2.0329,0.18759,0.85259,2.6359,1.3167,4.6561,50.567,7.2181,1.9026,0.26963,0.014845,0.60805,112.57,4.4422,0.13854,2.3013,22096.0,0.225,0.0,0
0.083149,0.11546,1.0399,-13.791,0.3273,0.092225,7.2662,1.0739,0.83896,0.87302,0.31199,335.38,1.0883,0.22898,0.83896,1.2335,0.004737,4.4849,102.81,3.5503,0.40067,0.046262,0.047631,223.57,0.36196,0.95145,0.28167,0.9425,128.79,0.09911,0.011707,0
0.012276,0.73857,1.0367,-50.458,0.047871,0.025163,0.24962,1.0142,0.18436,0.03407,0.02221,3925.0,0.092994,0.008137,0.18436,0.11925,0.11555,3.8519,88.417,4.1282,0.049229,0.036359,0.30399,0.032914,44.649,1.0367,0.24224,0.78669,192.56,0.066585,0.0,0
-0.12686,0.7787,0.80017,-69.487,-0.12686,-0.12713,0.26016,0.97256,0.20259,-0.17479,-0.035623,-4091.7,-0.089204,-0.065195,0.20259,-0.34279,-0.34768,3.8295,132.4,2.7567,-0.088261,-0.068729,-2.3137,-0.58681,39.357,0.74736,0.36275,0.48462,-981.6,-0.62622,0.25367,0
0.31921,0.29054,2.1493,-22.148,0.48514,0.31921,2.4374,1.1536,0.70818,1.0986,0.15732,284.95,1.2809,0.13493,0.70818,1.5579,0.88914,4.0687,51.712,7.0583,1.0996,0.31949,0.025647,0.70197,80.934,2.1493,0.14168,1.8857,3911.6,0.45074,0.0,0
0.24464,0.59581,1.4886,22.243,0.0,0.36386,0.6784,4.9478,0.40419,0.6366,0.084419,520.65,0.70105,0.073541,0.39496,9.7304,1.8723,3.7337,45.897,7.9525,7.6291,0.40233,0.043238,712.37,0.027577,1.4281,0.12575,2.7098,1512.5,0.60526,0.0,0
0.15521,0.65087,0.99733,-6.8025,0.0,0.17709,0.53642,3.1577,0.34913,0.28291,0.078148,962.71,0.37914,0.056082,0.33627,7.5961,-0.004443,3.8905,74.598,4.8929,4.7057,0.094934,0.079305,3.0585,6.0477,0.95917,0.20438,0.92926,-12.972,0.44455,0.046073,0
0.091915,0.41484,2.285,23.08,0.039198,0.13115,1.4106,2.5577,0.58516,0.3206,0.062087,953.49,0.3828,0.051275,0.37355,4.8571,8.053,3.6039,63.415,5.7558,5.6758,0.20318,0.07265,13.822,1.0308,2.2532,0.17374,8.9647,2111.4,0.15708,0.0,0
0.009956,0.50464,1.0357,-134.11,0.0,0.009956,0.98159,0.90437,0.49536,0.022281,0.057554,3538.8,0.10314,0.011009,0.49402,1.2265,0.029702,3.8736,187.83,1.9433,1.7207,0.036025,0.23603,0.034865,120.03,0.91708,0.51459,0.9221,119.27,0.020099,0.11669,0
0.092306,0.45701,1.6835,-77.36,0.0,0.092306,1.1882,2.4472,0.54299,0.27717,0.35843,190.17,1.9193,0.03772,0.14102,0.0,0.51815,3.3476,123.52,2.9549,2.1533,0.000127,0.01941,0.45665,74.974,1.2268,0.33842,1.236,506.84,0.16999,0.22437,0
-0.15617,0.59904,0.83976,-42.764,0.0,-0.15617,0.66934,2.4691,0.40096,-0.26216,-0.052189,-1696.8,-0.21511,-0.063251,-0.1168,-2.935,-0.19101,3.5034,83.196,4.3872,4.3629,-0.14444,-0.17761,-0.75234,28.99,0.83509,0.22793,0.80233,-304.21,-0.38949,0.0,0
0.16486,0.16538,4.9585,71.334,0.0,0.20573,5.0466,1.2923,0.83462,1.3232,0.18118,257.82,1.4157,0.1592,0.82237,183.32,,3.6321,52.126,7.0022,6.5829,0.20357,0.023622,1.6688,33.12,4.6616,0.14281,,2638.3,0.19752,0.0,0
0.06141,0.43924,2.0536,63.153,0.06141,0.084188,1.0526,1.0563,0.46236,0.19781,0.059575,1518.9,0.24031,0.047517,0.46236,0.53101,3.5592,3.6667,92.613,3.9411,0.20278,0.089069,0.13076,0.41719,32.031,1.9898,0.25373,3.6699,2081.6,0.13282,0.029496,0
0.2242,0.52385,1.9089,7.9769,0.11789,0.27834,0.90893,2.9368,0.47615,0.53134,0.094779,686.95,0.53134,0.094779,0.43432,22.224,,3.2419,72.187,5.0563,5.0563,0.28798,0.060493,0.53706,57.525,1.9089,0.19777,,830.99,0.47086,0.0,0
0.22027,0.31035,1.9061,29.042,0.0,0.27508,2.2222,2.2281,0.68965,0.95111,0.13534,375.66,0.97163,0.12346,0.55977,66.123,0.58406,3.4519,54.063,6.7514,6.2917,0.27552,0.033833,2.1362,19.275,1.7764,0.14812,1.537,741.94,0.3194,0.016434,0
0.053952,0.43118,1.5009,-13.977,0.24383,0.07149,1.2383,1.0771,0.53392,0.18409,0.083078,1292.9,0.2823,0.048793,0.53392,0.75938,0.46628,4.4932,104.2,3.503,0.23958,0.1033,0.092329,0.22165,65.313,1.3517,0.28547,1.2799,6055.5,0.10105,0.080242,0
0.060718,0.66371,1.0759,-92.568,0.0,0.07603,0.50668,1.7566,0.33629,0.12283,0.0667,2067.6,0.17653,0.043282,0.33611,4.5213,0.14061,5.4616,134.97,2.7042,2.5219,0.082803,0.17114,0.047138,101.72,1.0034,0.36979,1.0067,13596.0,0.18055,0.097584,0
-0.17481,0.59808,1.5814,118.25,-0.084573,-0.17481,0.67201,0.92169,0.40192,-0.29229,-0.17915,-1248.8,-0.29229,-0.17915,0.40192,-0.84369,6.4202,2.8997,206.2,1.7702,-0.14935,-0.089322,-0.22014,,0.0,1.5814,0.56492,7.4202,276.07,-0.43495,0.0,0
0.19736,0.49529,1.6585,5.8554,0.36146,0.24725,1.011,1.0763,0.50073,0.49921,0.079385,619.49,0.5892,0.06726,0.50073,0.76893,1.8268,4.3701,52.928,6.8962,0.53027,0.26264,0.053005,0.73176,28.822,1.6585,0.14501,2.8045,7648.1,0.39415,0.0,0
0.087262,0.77593,0.97416,20.868,0.0,0.087262,0.28877,6.1195,0.22407,0.11623,0.72828,63.548,5.7437,0.01426,0.1747,0.0,-0.072226,3.0056,,0.0,0.0,0.045301,0.005919,0.38938,,0.94257,,0.83412,-19.652,0.38945,0.0,0
0.1297,0.61809,1.53,-2.2633,0.0,0.1297,0.61788,7.5961,0.38191,0.21396,0.77322,38.41,9.5027,0.017074,0.27893,,4.4254,2.9872,,0.0,0.0,0.026457,0.003587,0.47404,,1.5004,,5.2611,311.94,0.3396,0.0,0
0.15235,0.19178,2.8942,29.978,0.0,0.1912,4.2142,1.8983,0.80822,0.99695,0.10955,336.59,1.0844,0.10072,0.79082,28.39,0.81648,3.4586,39.595,9.2185,9.2185,0.13041,0.029845,0.91205,34.487,2.8942,0.10848,1.8165,1044.3,0.1885,0.0,0
0.081678,0.42216,2.7071,-0.063859,0.0,0.10179,1.3688,1.9756,0.57784,0.38064,0.06446,1210.0,0.30165,0.051525,0.56777,25.336,1.6538,3.6959,51.712,7.0584,4.4712,0.08799,0.10807,0.17911,88.179,1.7149,0.14168,2.0932,2266.8,0.14135,0.0,0
0.065748,0.28824,3.7393,77.98,0.0,0.085038,2.4693,1.7876,0.71176,0.41599,0.083222,707.21,0.51611,0.047572,0.70451,69.093,2.3767,3.8474,43.899,8.3145,5.8967,0.087887,0.065555,0.32703,43.174,2.6519,0.12027,3.0209,3941.0,0.092374,0.0,0
0.055414,0.63019,1.5581,-7.2852,0.0,0.068698,0.58681,4.3724,0.36981,0.10901,0.020614,2552.0,0.14302,0.015712,0.15963,8.6452,19.411,2.9806,53.374,6.8385,6.8385,0.062793,0.21523,0.12833,36.573,1.5581,0.14623,20.411,336.33,0.14984,0.0,0
0.043622,0.35991,2.4035,33.827,0.0,0.043622,1.7785,3.1757,0.64009,0.1212,0.013736,3011.5,0.1212,0.013736,0.54685,0.0,3.7426,3.1238,51.319,7.1124,7.1124,0.0,,0.18242,34.098,2.4035,0.1406,4.7426,671.75,0.068149,0.0,0
0.11474,0.44117,1.6353,43.583,0.0,0.14151,1.2667,1.8421,0.55883,0.37853,0.10393,841.08,0.43397,0.076818,0.54461,27.048,0.61109,3.546,79.66,4.582,3.8827,0.12922,0.074784,3.2153,7.6038,1.3857,0.21825,1.4379,835.01,0.20531,0.0,0
0.22767,0.53064,1.6669,4.9934,0.0,0.22767,0.88452,2.015,0.46936,0.43991,0.12106,794.0,0.4597,0.11299,0.25553,13.258,2.5144,3.4381,105.7,3.4532,3.368,0.22778,0.067382,0.72933,63.755,1.6258,0.28959,3.4191,946.62,0.48507,0.016867,0
0.10337,0.35955,1.5108,-13.303,0.0,0.12789,1.7812,2.5478,0.64045,0.35569,0.075924,678.44,0.538,0.050196,0.61087,6.2389,0.40206,3.228,53.998,6.7596,6.7596,0.11738,0.0564,0.38475,40.349,1.5108,0.14794,1.4021,310.43,0.1614,0.0,0
0.00096,0.41542,2.2584,-33.519,0.0,0.00096,1.4072,1.3303,0.58458,0.004495,0.056219,2027.4,0.18003,0.000722,0.29733,1.0534,0.519,3.6997,60.775,6.0058,3.0872,0.047846,0.14932,0.00254,107.56,1.1609,0.16651,1.1291,1345.7,0.001642,0.29,0
0.33509,0.11459,8.3695,307.6,0.0,0.41061,7.7268,1.1199,0.88541,4.3577,0.37258,100.24,3.6414,0.36664,0.87353,12.993,3.2852,3.8796,46.038,7.9283,6.5193,0.37289,0.009662,5.8982,27.758,6.8822,0.12613,4.1889,5262.2,0.37846,0.0,0
0.11506,0.58179,1.43,-19.159,0.0,0.13619,0.71883,2.9675,0.41821,0.24751,0.059829,1196.1,0.30517,0.045893,0.40685,12.692,1.1103,3.9447,71.069,5.1359,4.8574,0.14154,0.10266,0.3002,49.504,1.3525,0.19471,1.9622,2083.1,0.27513,0.03724,0
0.12611,0.69324,1.1595,-23.71,0.0,0.12611,0.44251,1.6962,0.30676,0.2601,0.074346,2006.4,0.18191,0.074346,0.29672,0.0,0.17669,3.6972,115.85,3.1506,2.2035,0.000502,,0.77707,38.777,0.81099,0.3174,0.7007,385.16,0.4111,0.6793,0
0.007686,0.40905,1.4096,3.9367,-0.000854,0.01836,1.4447,1.1815,0.59095,0.076241,0.076075,1661.1,0.21973,0.01554,-0.000854,3.3235,0.14932,3.6706,73.013,4.9991,2.9431,-0.022417,0.14256,0.17647,13.204,0.82985,0.20004,0.89463,462.0,0.013006,0.032514,0
0.007925,0.85071,1.118,-43.477,0.0,0.035095,0.1755,3.7645,0.14929,0.042066,0.014355,5746.0,0.063522,0.009323,0.14929,1.5225,1.4627,3.0767,83.3,4.3817,4.2972,0.1088,0.24039,0.014741,53.675,1.0964,0.22822,2.2188,117.44,0.053081,0.0,0
0.3792,0.61447,1.0137,-1.2759,0.0,0.3792,0.62741,4.5167,0.38553,0.81471,0.09233,537.82,0.67867,0.083956,0.3792,25.844,0.012057,3.3201,41.627,8.7683,6.6417,0.43556,0.047383,18.516,1.8316,0.76783,0.11405,0.72991,13.307,0.98359,0.36147,0
0.030259,0.28546,1.3506,-29.907,0.0,0.03743,2.5031,2.2395,0.71454,0.13112,0.031159,1493.2,0.24445,0.016714,0.66732,4.7542,0.16286,3.2801,47.431,7.6953,7.6953,0.042777,0.12595,0.10812,46.504,1.3506,0.12995,1.1629,190.74,0.042347,0.0,0
0.034258,0.66235,1.3525,-10.891,-0.021584,0.034258,0.50977,2.6591,0.33765,0.058025,0.02123,4282.6,0.085229,0.012883,0.012674,2.4812,1.0326,3.1946,82.222,4.4392,3.957,0.038163,0.28252,0.12227,39.019,1.2055,0.22527,1.6756,325.69,0.10146,0.0,0
0.074372,0.23316,2.1922,0.4183,-0.029553,0.099993,3.2888,2.1297,0.76684,0.54676,0.064936,615.38,0.59313,0.046951,0.21186,,0.36392,3.3611,33.064,11.039,8.6587,0.11084,0.057127,0.34832,38.603,1.7194,0.090585,1.28,500.69,0.096986,0.0,0
0.16314,0.14704,2.6724,28.006,0.0,0.16314,5.8007,2.1263,0.85296,1.1095,0.090797,278.0,1.313,0.076724,0.12891,18.578,0.40511,4.6146,27.56,13.244,13.244,0.17891,0.024286,1.7136,17.844,2.6724,0.075508,1.4051,10126.0,0.19126,0.0,0
0.15648,0.14818,5.2858,89.791,0.0,0.19574,5.7487,1.9353,0.85182,1.3535,0.11793,236.97,1.5403,0.10114,0.73138,106.4,2.6311,3.4311,30.243,12.069,11.779,0.18993,0.022313,0.82317,39.754,5.1589,0.082859,3.616,1672.5,0.1837,0.0,0
0.0459,0.71988,1.164,12.036,0.0,0.056944,0.38911,2.8031,0.28012,0.081754,0.02694,3479.6,0.1049,0.020315,0.12864,5.5757,0.60343,3.5169,92.921,3.9281,3.8006,0.06704,0.27282,1.9652,3.1159,1.1262,0.25458,1.48,375.46,0.16386,0.083374,0
0.089558,0.80157,1.0514,-71.054,0.0,0.11784,0.24755,1.4574,0.19843,0.24016,0.10457,1919.8,0.19013,0.080854,0.19019,4.5447,0.0521,4.0199,133.77,2.7286,1.6702,0.11859,0.14812,0.31804,76.772,0.64357,0.36649,0.40987,264.06,0.45133,1.3962,0
